sample,event,trap,sample_number,date_begin,date_end,MYDatasetID[0],MYDatasetID[1],MYDatasetID[2],MYDatasetID[3],sample_1998_2000,trap_2008_2011
R98T1-150813,Uganda2014,R98T1,150813,31.07.2015,13.08.2015,GX.1998,GX.1992,GX.1975,,R98T1/150813,R98T1
R98T1-150828,Uganda2014,R98T1,150828,13.08.2015,28.08.2015,GX.1998,GX.1992,GX.1975,,R98T1/150828,R98T1
R98T1-150914,Uganda2014,R98T1,150914,28.08.2015,14.09.2015,GX.1998,GX.1992,GX.1975,,R98T1/150914,R98T1
R98T2-141024,Uganda2014,R98T2,141024,16.10.2014,24.10.2014,GX.1998,GX.1992,GX.1976,,R98T2/141024,R98T2
R98T2-141107,Uganda2014,R98T2,141107,24.10.2014,07.11.2014,GX.1998,GX.1992,GX.1976,,R98T2/141107,R98T2
R98T2-141121,Uganda2014,R98T2,141121,07.11.2014,21.11.2014,GX.1998,GX.1992,GX.1976,,R98T2/141121,R98T2
R98T2-141205,Uganda2014,R98T2,141205,21.11.2014,05.12.2014,GX.1998,GX.1992,GX.1976,,R98T2/141205,R98T2
R98T2-141216,Uganda2014,R98T2,141216,05.12.2014,16.12.2014,GX.1998,GX.1992,GX.1976,,R98T2/141216,R98T2
R98T2-141229,Uganda2014,R98T2,141229,16.12.2014,29.12.2014,GX.1998,GX.1992,GX.1976,,R98T2/141229,R98T2
R98T2-150114,Uganda2014,R98T2,150114,29.12.2014,14.01.2015,GX.1998,GX.1992,GX.1976,,R98T2/150114,R98T2
R98T2-150129,Uganda2014,R98T2,150129,14.01.2015,29.01.2015,GX.1998,GX.1992,GX.1976,,R98T2/150129,R98T2
R98T2-150212,Uganda2014,R98T2,150212,29.01.2015,12.02.2015,GX.1998,GX.1992,GX.1976,,R98T2/150212,R98T2
R98T2-150227,Uganda2014,R98T2,150227,12.02.2015,27.02.2015,GX.1998,GX.1992,GX.1976,,R98T2/150227,R98T2
R98T2-150314,Uganda2014,R98T2,150314,27.02.2015,13.03.2015,GX.1998,GX.1992,GX.1976,,R98T2/150314,R98T2
R98T2-150327,Uganda2014,R98T2,150327,13.03.2015,27.03.2015,GX.1998,GX.1992,GX.1976,,R98T2/150327,R98T2
R98T2-150410,Uganda2014,R98T2,150410,27.03.2015,10.04.2015,GX.1998,GX.1992,GX.1976,,R98T2/150410,R98T2
R98T2-150424,Uganda2014,R98T2,150424,10.04.2015,24.04.2015,GX.1998,GX.1992,GX.1976,,R98T2/150424,R98T2
R98T2-150508,Uganda2014,R98T2,150508,24.04.2015,08.05.2015,GX.1998,GX.1992,GX.1976,,R98T2/150508,R98T2
R98T2-150522,Uganda2014,R98T2,150522,08.05.2015,22.05.2015,GX.1998,GX.1992,GX.1976,,R98T2/150522,R98T2
R98T2-150605,Uganda2014,R98T2,150605,22.05.2015,05.06.2015,GX.1998,GX.1992,GX.1976,,R98T2/150605,R98T2
R98T2-150619,Uganda2014,R98T2,150619,05.06.2015,19.06.2015,GX.1998,GX.1992,GX.1976,,R98T2/150619,R98T2
R98T2-150703,Uganda2014,R98T2,150703,19.06.2015,03.07.2015,GX.1998,GX.1992,GX.1976,,R98T2/150703,R98T2
R98T2-150717,Uganda2014,R98T2,150717,03.07.2015,17.07.2015,GX.1998,GX.1992,GX.1976,,R98T2/150717,R98T2
R98T2-150731,Uganda2014,R98T2,150731,17.07.2015,31.07.2015,GX.1998,GX.1992,GX.1976,,R98T2/150731,R98T2
R98T2-150813,Uganda2014,R98T2,150813,31.07.2015,13.08.2015,GX.1998,GX.1992,GX.1976,,R98T2/150813,R98T2
R98T2-150828,Uganda2014,R98T2,150828,13.08.2015,28.08.2015,GX.1998,GX.1992,GX.1976,,R98T2/150828,R98T2
R98T2-150914,Uganda2014,R98T2,150914,28.08.2015,14.09.2015,GX.1998,GX.1992,GX.1976,,R98T2/150914,R98T2
TRAILT1-141024,Uganda2014,TRAILT1,141024,15.10.2014,24.10.2014,GX.1998,GX.1996,GX.1983,,TRAILT1/141024,TRAILT1
TRAILT1-141107,Uganda2014,TRAILT1,141107,24.10.2014,07.11.2014,GX.1998,GX.1996,GX.1983,,TRAILT1/141107,TRAILT1
TRAILT1-141121,Uganda2014,TRAILT1,141121,07.11.2014,21.11.2014,GX.1998,GX.1996,GX.1983,,TRAILT1/141121,TRAILT1
TRAILT1-141205,Uganda2014,TRAILT1,141205,21.11.2014,05.12.2014,GX.1998,GX.1996,GX.1983,,TRAILT1/141205,TRAILT1
TRAILT1-141214,Uganda2014,TRAILT1,141214,05.12.2014,14.12.2014,GX.1998,GX.1996,GX.1983,,TRAILT1/141214,TRAILT1
TRAILT1-141229,Uganda2014,TRAILT1,141229,14.12.2014,29.12.2014,GX.1998,GX.1996,GX.1983,,TRAILT1/141229,TRAILT1
TRAILT1-150114,Uganda2014,TRAILT1,150114,29.12.2014,14.01.2015,GX.1998,GX.1996,GX.1983,,TRAILT1/150114,TRAILT1
TRAILT1-150129,Uganda2014,TRAILT1,150129,14.01.2015,29.01.2015,GX.1998,GX.1996,GX.1983,,TRAILT1/150129,TRAILT1
TRAILT1-150212,Uganda2014,TRAILT1,150212,29.01.2015,12.02.2015,GX.1998,GX.1996,GX.1983,,TRAILT1/150212,TRAILT1
TRAILT1-150227,Uganda2014,TRAILT1,150227,12.02.2015,27.02.2015,GX.1998,GX.1996,GX.1983,,TRAILT1/150227,TRAILT1
TRAILT1-150314,Uganda2014,TRAILT1,150314,27.02.2015,13.03.2015,GX.1998,GX.1996,GX.1983,,TRAILT1/150314,TRAILT1
TRAILT1-150327,Uganda2014,TRAILT1,150327,13.03.2015,27.03.2015,GX.1998,GX.1996,GX.1983,,TRAILT1/150327,TRAILT1
TRAILT1-150410,Uganda2014,TRAILT1,150410,27.03.2015,10.04.2015,GX.1998,GX.1996,GX.1983,,TRAILT1/150410,TRAILT1
TRAILT1-150424,Uganda2014,TRAILT1,150424,10.04.2015,24.04.2015,GX.1998,GX.1996,GX.1983,,TRAILT1/150424,TRAILT1
TRAILT1-150508,Uganda2014,TRAILT1,150508,24.04.2015,08.05.2015,GX.1998,GX.1996,GX.1983,,TRAILT1/150508,TRAILT1
TRAILT1-150522,Uganda2014,TRAILT1,150522,08.05.2015,22.05.2015,GX.1998,GX.1996,GX.1983,,TRAILT1/150522,TRAILT1
TRAILT1-150605,Uganda2014,TRAILT1,150605,22.05.2015,05.06.2015,GX.1998,GX.1996,GX.1983,,TRAILT1/150605,TRAILT1
TRAILT1-150619,Uganda2014,TRAILT1,150619,05.06.2015,19.06.2015,GX.1998,GX.1996,GX.1983,,TRAILT1/150619,TRAILT1
TRAILT1-150703,Uganda2014,TRAILT1,150703,19.06.2015,03.07.2015,GX.1998,GX.1996,GX.1983,,TRAILT1/150703,TRAILT1
TRAILT1-150717,Uganda2014,TRAILT1,150717,03.07.2015,17.07.2015,GX.1998,GX.1996,GX.1983,,TRAILT1/150717,TRAILT1
TRAILT1-150731,Uganda2014,TRAILT1,150731,17.07.2015,31.07.2015,GX.1998,GX.1996,GX.1983,,TRAILT1/150731,TRAILT1
TRAILT1-150813,Uganda2014,TRAILT1,150813,31.07.2015,13.08.2015,GX.1998,GX.1996,GX.1983,,TRAILT1/150813,TRAILT1
TRAILT1-150828,Uganda2014,TRAILT1,150828,13.08.2015,28.08.2015,GX.1998,GX.1996,GX.1983,,TRAILT1/150828,TRAILT1
TRAILT1-150914,Uganda2014,TRAILT1,150914,28.08.2015,14.09.2015,GX.1998,GX.1996,GX.1983,,TRAILT1/150914,TRAILT1
